Research ID,Raw Skill,Skill Tag,Correlation Coefficient
"AFSC 35P1, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 35P1, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 35P1, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 35P1, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 35P1, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 35P1, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 35P1, Entry",information system,OSN.524,0.9212522530743671
"AFSC 38F1, Entry",resource management,OSN.392,0.8738970556485081
"AFSC 38F1, Entry",management engineering,OSN.497,0.8660543137296074
"AFSC 38F1, Entry",services management,ESCO.187,0.9019482626460914
"AFSC 38F1, Entry",requirements manage,OSN.526,0.852200558960636
"AFSC 38F1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 38F1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 38F1, Entry",analytics,ESCO.101,0.8854834237449971
"AFSC 38F1, Entry",analytics,ESCO.123,0.8672838725575737
"AFSC 38F1, Entry",analytics,ESCO.757,0.8630345162170742
"AFSC 38F1, Entry",analytics,ESCO.761,0.8655750657481555
"AFSC 38F1, Entry",process improvement,OSN.207,0.8695173919593455
"AFSC 38F1, Entry",process improvement,OSN.208,0.8846013731998315
"AFSC 38F1, Entry",process improvement,OSN.403,0.874387740948418
"AFSC 38F1, Entry",process improvement,OSN.731,0.8826585477248063
"AFSC 38F1, Entry",human resources,OSN.61,0.9015403550712722
"AFSC 38F1, Entry",execution process,OSN.35,0.8638526447742809
"AFSC 38F1, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 38F1, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 38F1, Entry",health management,ESCO.945,0.8599608694852375
"AFSC 38F1, Entry",programming,ESCO.174,0.8672291704754024
"AFSC 38F1, Entry",programming,ESCO.522,0.8587864813675486
AFSC 40C0,resource management,OSN.392,0.8738970556485081
AFSC 40C0,operational control,ESCO.590,0.8574514520799683
AFSC 40C0,health system,ESCO.406,0.8611638424167442
AFSC 40C0,system design,ESCO.19,0.8542035492933662
AFSC 40C0,system design,ESCO.485,0.8736733271654611
AFSC 40C0,system design,ESCO.818,0.9285853332782271
AFSC 40C0,system design,ESCO.962,0.9445428923641148
AFSC 40C0,system design,ESCO.1063,0.9234061661350829
AFSC 40C0,system design,ESCO.1249,1.0
AFSC 40C0,system design,ESCO.1274,0.8751565121330255
AFSC 40C0,system design,OSN.316,0.881847787261795
AFSC 40C0,system design,OSN.341,0.9347039998359283
AFSC 40C0,system design,OSN.342,0.9117293229192198
AFSC 40C0,system design,OSN.397,0.8748397364124468
AFSC 40C0,system design,OSN.722,0.8782688236118904
AFSC 40C0,resolve problems,ESCO.116,0.8562430821647209
AFSC 40C0,management,ESCO.565,0.8695018190415156
AFSC 40C0,management,ESCO.888,0.8755034228670598
AFSC 40C0,information management,ESCO.187,0.9008854686635074
AFSC 40C0,information management,ESCO.355,0.8625596381389595
AFSC 40C0,information management,ESCO.1133,0.863138509933319
AFSC 40C0,information management,OSN.212,0.8546443412652351
AFSC 40C0,information management,OSN.392,0.8502241313142549
AFSC 40C0,communication,OSN.880,0.869581701610172
AFSC 40C0,service management,ESCO.187,0.8648778623919361
AFSC 40C0,data systems,ESCO.484,0.8683090708290517
AFSC 40C0,data systems,ESCO.766,0.9219889059152556
AFSC 40C0,data systems,ESCO.843,0.8943131242147567
AFSC 40C0,data systems,ESCO.854,0.8723975089976442
AFSC 40C0,data systems,ESCO.916,0.853753262684711
AFSC 40C0,data systems,ESCO.1006,0.8561895244259031
AFSC 40C0,data systems,ESCO.1079,0.853753262684711
AFSC 40C0,data systems,OSN.342,0.8915169564813274
AFSC 40C0,health management,ESCO.945,0.8599608694852375
AFSC 40C0,facility management,ESCO.531,0.8679695862208204
AFSC 40C0,programming,ESCO.174,0.8672291704754024
AFSC 40C0,programming,ESCO.522,0.8587864813675486
"AFSC 41A1*, Entry",facility management,ESCO.531,0.8679695862208204
"AFSC 41A1*, Entry",resource management,OSN.392,0.8738970556485081
"AFSC 41A1*, Entry",information technology architecture,ESCO.145,0.9281748002988472
"AFSC 41A1*, Entry",information technology architecture,OSN.136,0.8736958187502673
"AFSC 41A1*, Entry",information technology architecture,OSN.255,0.8562883747693616
"AFSC 41A1*, Entry",information technology,ESCO.775,0.8550239828391537
"AFSC 41A1*, Entry",information technology,OSN.256,0.8604436420129719
"AFSC 41A1*, Entry",information management,ESCO.187,0.9008854686635074
"AFSC 41A1*, Entry",information management,ESCO.355,0.8625596381389595
"AFSC 41A1*, Entry",information management,ESCO.1133,0.863138509933319
"AFSC 41A1*, Entry",information management,OSN.212,0.8546443412652351
"AFSC 41A1*, Entry",information management,OSN.392,0.8502241313142549
"AFSC 41A1*, Entry",health information management,ESCO.187,0.8516065337225691
"AFSC 41A1*, Entry",health information management,ESCO.406,0.854350501200702
"AFSC 41A1*, Entry",management management,ESCO.565,0.8695018190415156
"AFSC 41A1*, Entry",management management,ESCO.888,0.8755034228670598
"AFSC 41A1*, Entry",construction management,ESCO.565,0.8500836023909195
"AFSC 41A1*, Entry",process improvement,OSN.207,0.8695173919593455
"AFSC 41A1*, Entry",process improvement,OSN.208,0.8846013731998315
"AFSC 41A1*, Entry",process improvement,OSN.403,0.874387740948418
"AFSC 41A1*, Entry",process improvement,OSN.731,0.8826585477248063
"AFSC 41A1*, Entry",service management,ESCO.187,0.8648778623919361
"AFSC 41A1*, Entry",health information technology,ESCO.125,0.8561043604314909
"AFSC 41A1*, Entry",health information technology,ESCO.775,0.8525988072462664
"AFSC 41A1*, Entry",health information technology,ESCO.945,0.902882411711713
"AFSC 41A1*, Entry",health information technology,OSN.256,0.854020670556511
"AFSC 41A1*, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 41A1*, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 41A1*, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 41A1*, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 41A1*, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 41A1*, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 41A1*, Entry",information system,OSN.524,0.9212522530743671
"AFSC 41A1*, Entry",health management,ESCO.945,0.8599608694852375
"AFSC 41A1*, Entry",health management health,ESCO.945,0.8660820871205864
"AFSC 41A1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 41A1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 41A1*, Entry",plan management,ESCO.565,0.8557937366866166
"AFSC 41A1*, Entry",systems engineering,ESCO.19,0.8660868526364688
"AFSC 41A1*, Entry",systems engineering,ESCO.84,0.8595516357082904
"AFSC 41A1*, Entry",systems engineering,ESCO.283,0.8807750743307505
"AFSC 41A1*, Entry",systems engineering,ESCO.693,0.8622469844097814
"AFSC 41A1*, Entry",systems engineering,ESCO.916,0.879669698758397
"AFSC 41A1*, Entry",systems engineering,ESCO.955,0.8536950900411474
"AFSC 41A1*, Entry",systems engineering,ESCO.962,0.8577255345543735
"AFSC 41A1*, Entry",systems engineering,ESCO.1079,0.879669698758397
"AFSC 41A1*, Entry",systems engineering,OSN.497,0.9999999999999998
"AFSC 41A1*, Entry",business management,OSN.738,0.8613423123824538
"AFSC 42B1*, Entry",performance optimization,OSN.373,0.8501661274173918
"AFSC 42B1*, Entry",peer review,OSN.231,0.8824251394460687
"AFSC 42B1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 42B1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 42B1*, Entry",medical equipment,ESCO.705,0.9077943569851638
"AFSC 42B1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 42B1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 42B1*, Entry",programming,ESCO.174,0.8672291704754024
"AFSC 42B1*, Entry",programming,ESCO.522,0.8587864813675486
"AFSC 42E1, Entry",business plan,ESCO.1173,0.8836921306247338
"AFSC 42E1, Entry",visual,ESCO.110,0.8562017974949482
"AFSC 42E1, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 42E1, Entry",process improvement,OSN.207,0.8695173919593455
"AFSC 42E1, Entry",process improvement,OSN.208,0.8846013731998315
"AFSC 42E1, Entry",process improvement,OSN.403,0.874387740948418
"AFSC 42E1, Entry",process improvement,OSN.731,0.8826585477248063
"AFSC 42E1, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 42E1, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 42E1, Entry",research,OSN.260,0.8794616282740241
"AFSC 42E1, Entry",research,OSN.626,0.8893910384657686
"AFSC 42E1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 42E1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 42F1, Entry",clinical research,ESCO.422,0.8910332120513683
"AFSC 42F1, Entry",research,OSN.260,0.8794616282740241
"AFSC 42F1, Entry",research,OSN.626,0.8893910384657686
"AFSC 42G1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 42G1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 42G1*, Entry",medical equipment,ESCO.705,0.9077943569851638
"AFSC 42G1*, Entry",education research,ESCO.605,0.8530302589284945
"AFSC 42N1, Entry",clinical research,ESCO.422,0.8910332120513683
"AFSC 42P1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 42P1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 42P1*, Entry",clinical research,ESCO.422,0.8910332120513683
"AFSC 42P1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 42P1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 42P3C, a doctorate plus successful completion of 2-year post-",research,OSN.260,0.8794616282740241
"AFSC 42P3C, a doctorate plus successful completion of 2-year post-",research,OSN.626,0.8893910384657686
"AFSC 42S1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 42S1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 42S1, Entry",social work,ESCO.1081,0.8848178210172346
"AFSC 42S1, Entry",research,OSN.260,0.8794616282740241
"AFSC 42S1, Entry",research,OSN.626,0.8893910384657686
"AFSC 42T1, Entry",electronic system,ESCO.406,0.8500016440774886
"AFSC 42T1, Entry",electronic system,ESCO.1274,0.8816001131103344
"AFSC 42T1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 42T1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 42T1, Entry",clinical research,ESCO.422,0.8910332120513683
"AFSC 42T1, Entry",process improvement,OSN.207,0.8695173919593455
"AFSC 42T1, Entry",process improvement,OSN.208,0.8846013731998315
"AFSC 42T1, Entry",process improvement,OSN.403,0.874387740948418
"AFSC 42T1, Entry",process improvement,OSN.731,0.8826585477248063
"AFSC 42T1, Entry",assistive technology,ESCO.81,0.8720361728895674
"AFSC 42T1, Entry",research,OSN.260,0.8794616282740241
"AFSC 42T1, Entry",research,OSN.626,0.8893910384657686
"AFSC 43B3, Qualified",operating,ESCO.1245,0.887415991611435
"AFSC 43B3, Qualified",research clinical,ESCO.422,0.8910332120513683
"AFSC 43B3, Qualified",scientific data,ESCO.1186,0.9264431826497307
"AFSC 43B3, Qualified",information system,ESCO.265,0.8586308291335879
"AFSC 43B3, Qualified",information system,ESCO.327,0.8665197101165986
"AFSC 43B3, Qualified",information system,ESCO.344,0.8544772066707875
"AFSC 43B3, Qualified",information system,ESCO.355,0.8696035922491209
"AFSC 43B3, Qualified",information system,ESCO.813,0.8604280810149119
"AFSC 43B3, Qualified",information system,ESCO.818,0.9072530569233033
"AFSC 43B3, Qualified",information system,OSN.524,0.9212522530743671
"AFSC 43D1, Entry",safety standard,OSN.805,0.8646772889960461
"AFSC 43D1, Entry",service management,ESCO.187,0.8648778623919361
"AFSC 43D1, Entry",research,OSN.260,0.8794616282740241
"AFSC 43D1, Entry",research,OSN.626,0.8893910384657686
"AFSC 43D1, Entry",environmental assessment,OSN.750,0.8739633622828479
"AFSC 43D1, Entry",environmental assessment,OSN.751,0.9102991965522481
"AFSC 43E1*, Entry",safety standard,OSN.805,0.8646772889960461
"AFSC 43E1*, Entry",chemistry,ESCO.1068,0.8532644134081168
"AFSC 43E1*, Entry",engineering biology,ESCO.1142,0.8513712455392001
"AFSC 43E1*, Entry",risk management,ESCO.73,0.9117236023052322
"AFSC 43E1*, Entry",risk management,ESCO.523,0.8677816101948859
"AFSC 43E1*, Entry",operate,ESCO.528,1.0
"AFSC 43E1*, Entry",r,ESCO.396,1.0
"AFSC 43E1*, Entry",health risk assessment,ESCO.945,0.8788703288984689
"AFSC 43E1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 43E1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 43E1*, Entry",storage,ESCO.841,0.8726481249703989
"AFSC 43E1*, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 43E1*, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 43E1*, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 43E1*, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 43E1*, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 43E1*, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 43E1*, Entry",information system,OSN.524,0.9212522530743671
"AFSC 43H1*, Entry",biology,ESCO.1142,0.8836741301971208
"AFSC 43H1*, Entry",research report,OSN.626,0.8514372175100421
"AFSC 43H1*, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 43H1*, Entry",environmental impact,OSN.751,0.8527716624338565
"AFSC 43H1*, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 43H1*, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 43H1*, Entry",storage,ESCO.841,0.8726481249703989
"AFSC 43H1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 43H1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 43H1*, Entry",statistical method,ESCO.268,0.8577792851432878
"AFSC 43H1*, Entry",statistical method,ESCO.1192,0.8515756561631499
"AFSC 43P1*, Entry",distribution system,ESCO.97,0.9033351209665319
"AFSC 43P1*, Entry",distribution systems,ESCO.97,0.8752155082819884
"AFSC 43P1*, Entry",distribution systems,ESCO.916,0.8833853073460545
"AFSC 43P1*, Entry",distribution systems,ESCO.1079,0.8833853073460545
"AFSC 43P1*, Entry",distribution systems,ESCO.1245,0.8510038570845553
"AFSC 43P1*, Entry",business plans,ESCO.1173,0.8850919872827029
"AFSC 43P1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 43P1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 43P1*, Entry",storage,ESCO.841,0.8726481249703989
"AFSC 43T1*, Entry",chemistry,ESCO.1068,0.8532644134081168
"AFSC 43T1*, Entry",calibration,OSN.774,0.8601199398155652
"AFSC 43T1*, Entry",research development,OSN.260,0.8562478069987304
"AFSC 43T1*, Entry",quality control,ESCO.1064,0.9285217765364738
"AFSC 43T1*, Entry",quality control,OSN.239,0.8976535560558113
"AFSC 43T1*, Entry",quality control,OSN.240,0.8810997399187169
"AFSC 43T1*, Entry",molecular biology,ESCO.1142,0.8718905956818169
"AFSC 43T1*, Entry",automation,ESCO.1221,0.882354420178672
"AFSC 43T1*, Entry",service management,ESCO.187,0.8648778623919361
"AFSC 43T1*, Entry",business plans,ESCO.1173,0.8850919872827029
"AFSC 43T1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 43T1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 43T1*, Entry",development testing,OSN.28,0.8735866575255213
"AFSC 43T1*, Entry",development testing,OSN.414,0.8690216799678877
"AFSC 43T1*, Entry",development testing,OSN.493,0.8804627430639227
"AFSC 43T1*, Entry",development testing,OSN.817,0.9237100983009885
"AFSC 43T1*, Entry",statistical method,ESCO.268,0.8577792851432878
"AFSC 43T1*, Entry",statistical method,ESCO.1192,0.8515756561631499
"AFSC 44A1, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 44A1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 44A1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 44A1, Entry",risk management,ESCO.73,0.9117236023052322
"AFSC 44A1, Entry",risk management,ESCO.523,0.8677816101948859
AFSC 44B1 Entry,health service research,ESCO.945,0.8544241287276588
AFSC 44B1 Entry,working environments,ESCO.912,0.8699873581714358
AFSC 44B1 Entry,information management,ESCO.187,0.9008854686635074
AFSC 44B1 Entry,information management,ESCO.355,0.8625596381389595
AFSC 44B1 Entry,information management,ESCO.1133,0.863138509933319
AFSC 44B1 Entry,information management,OSN.212,0.8546443412652351
AFSC 44B1 Entry,information management,OSN.392,0.8502241313142549
AFSC 44B1 Entry,health information management,ESCO.187,0.8516065337225691
AFSC 44B1 Entry,health information management,ESCO.406,0.854350501200702
AFSC 44B1 Entry,research,OSN.260,0.8794616282740241
AFSC 44B1 Entry,research,OSN.626,0.8893910384657686
AFSC 44B1 Entry,work environments,ESCO.912,0.8765398556189897
"AFSC 44E1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 44E1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 44E1*, Entry",disaster planning,ESCO.504,0.8563380711772598
"AFSC 44E1*, Entry",disaster management,ESCO.504,0.8521776403159036
"AFSC 44F1*, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 44G1, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 44H1, Entry",quality control,ESCO.1064,0.9285217765364738
"AFSC 44H1, Entry",quality control,OSN.239,0.8976535560558113
"AFSC 44H1, Entry",quality control,OSN.240,0.8810997399187169
"AFSC 44H1, Entry",data processing,ESCO.143,0.8912329905815356
"AFSC 44H1, Entry",data processing,ESCO.1211,0.8988190962308036
"AFSC 44H1, Entry",data processing,ESCO.1243,0.8922206145438024
"AFSC 44H1, Entry",data processing,OSN.482,1.0
"AFSC 44H1, Entry",data processing,OSN.651,0.9263726594798707
"AFSC 44H1, Entry",data processing,OSN.810,0.8568116502747068
"AFSC 44J1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 44J1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 44O3, Qualified",process improvement,OSN.207,0.8695173919593455
"AFSC 44O3, Qualified",process improvement,OSN.208,0.8846013731998315
"AFSC 44O3, Qualified",process improvement,OSN.403,0.874387740948418
"AFSC 44O3, Qualified",process improvement,OSN.731,0.8826585477248063
"AFSC 44O3, Qualified",medical,ESCO.892,0.8670403535461515
"AFSC 44R1*, Entry",quality control,ESCO.1064,0.9285217765364738
"AFSC 44R1*, Entry",quality control,OSN.239,0.8976535560558113
"AFSC 44R1*, Entry",quality control,OSN.240,0.8810997399187169
"AFSC 44T1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 44T1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 44U1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 44U1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 44U1, Entry",working environments,ESCO.912,0.8699873581714358
"AFSC 44U1, Entry",work environment,ESCO.912,0.8616741519654723
"AFSC 44U1, Entry",research,OSN.260,0.8794616282740241
"AFSC 44U1, Entry",research,OSN.626,0.8893910384657686
AFSC 45A1* Entry,operating,ESCO.1245,0.887415991611435
"AFSC 45E1*, Entry",visual,ESCO.110,0.8562017974949482
"AFSC 45U1*, Entry",robotics,ESCO.1162,1.0
"AFSC 45U1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 45U1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 46A1, Entry",development programs,OSN.31,0.8606287703663158
"AFSC 46A1, Entry",research,OSN.260,0.8794616282740241
"AFSC 46A1, Entry",research,OSN.626,0.8893910384657686
"AFSC 46F1, Entry",performs analysis,ESCO.224,0.8740717361912644
"AFSC 46F1, Entry",operational research,OSN.260,0.8558222649758759
"AFSC 46N1*, Entry",r,ESCO.396,1.0
"AFSC 46N1*, Entry",development programs,OSN.31,0.8606287703663158
"AFSC 46N1*, Entry",health assessment,ESCO.945,0.9149278884693548
"AFSC 46N1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 46N1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 46N1*, Entry",education research,ESCO.605,0.8530302589284945
"AFSC 46P1, Entry",professional development,OSN.833,0.9046534273219238
"AFSC 46P1, Entry",research,OSN.260,0.8794616282740241
"AFSC 46P1, Entry",research,OSN.626,0.8893910384657686
"AFSC 46S1, Entry",operating,ESCO.1245,0.887415991611435
"AFSC 46S1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 46S1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 46S1, Entry",communication,OSN.880,0.869581701610172
"AFSC 46S1, Entry",research,OSN.260,0.8794616282740241
"AFSC 46S1, Entry",research,OSN.626,0.8893910384657686
"AFSC 46Y1*, Entry",peer review,OSN.231,0.8824251394460687
"AFSC 46Y1*, Entry",management,ESCO.565,0.8695018190415156
"AFSC 46Y1*, Entry",management,ESCO.888,0.8755034228670598
"AFSC 46Y1*, Entry",working environments,ESCO.912,0.8699873581714358
"AFSC 46Y1*, Entry",health assessment,ESCO.945,0.9149278884693548
"AFSC 46Y1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 46Y1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 46Y1*, Entry",education research,ESCO.605,0.8530302589284945
"AFSC 47H1, Entry",service supports,OSN.633,0.8734905994481947
"AFSC 48A1, Entry",health service research,ESCO.945,0.8544241287276588
"AFSC 48A1, Entry",medical,ESCO.892,0.8670403535461515
"AFSC 48A1, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 48A1, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 48A1, Entry",research,OSN.260,0.8794616282740241
"AFSC 48A1, Entry",research,OSN.626,0.8893910384657686
"AFSC 48A1, Entry",work environments,ESCO.912,0.8765398556189897
AFSC 48G1 Entry,working environments,ESCO.912,0.8699873581714358
AFSC 48G1 Entry,coordination,OSN.345,0.8696678881923361
AFSC 48G1 Entry,coordination,OSN.880,0.8676778378075425
AFSC 48G1 Entry,work environments,ESCO.912,0.8765398556189897
"AFSC 48O1, Entry",health system,ESCO.406,0.8611638424167442
"AFSC 48O1, Entry",working environments,ESCO.912,0.8699873581714358
"AFSC 48O1, Entry",work environments,ESCO.912,0.8765398556189897
"AFSC 48R1*, Entry",health service research,ESCO.945,0.8544241287276588
"AFSC 48R1*, Entry",working environments,ESCO.912,0.8699873581714358
"AFSC 48R1*, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 48R1*, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 48R1*, Entry",research,OSN.260,0.8794616282740241
"AFSC 48R1*, Entry",research,OSN.626,0.8893910384657686
"AFSC 48R1*, Entry",work environments,ESCO.912,0.8765398556189897
"AFSC 48V1, Entry",performance optimization,OSN.373,0.8501661274173918
"AFSC 48V1, Entry",system design,ESCO.19,0.8542035492933662
"AFSC 48V1, Entry",system design,ESCO.485,0.8736733271654611
"AFSC 48V1, Entry",system design,ESCO.818,0.9285853332782271
"AFSC 48V1, Entry",system design,ESCO.962,0.9445428923641148
"AFSC 48V1, Entry",system design,ESCO.1063,0.9234061661350829
"AFSC 48V1, Entry",system design,ESCO.1249,1.0
"AFSC 48V1, Entry",system design,ESCO.1274,0.8751565121330255
"AFSC 48V1, Entry",system design,OSN.316,0.881847787261795
"AFSC 48V1, Entry",system design,OSN.341,0.9347039998359283
"AFSC 48V1, Entry",system design,OSN.342,0.9117293229192198
"AFSC 48V1, Entry",system design,OSN.397,0.8748397364124468
"AFSC 48V1, Entry",system design,OSN.722,0.8782688236118904
"AFSC 48V1, Entry",design testing,OSN.413,0.8721087130573361
"AFSC 48V1, Entry",automation,ESCO.1221,0.882354420178672
"AFSC 48V1, Entry",coordination,OSN.345,0.8696678881923361
"AFSC 48V1, Entry",coordination,OSN.880,0.8676778378075425
"AFSC 48V1, Entry",research,OSN.260,0.8794616282740241
"AFSC 48V1, Entry",research,OSN.626,0.8893910384657686
"AFSC 51J1, Entry",resource management,OSN.392,0.8738970556485081
"AFSC 51J1, Entry",management,ESCO.565,0.8695018190415156
"AFSC 51J1, Entry",management,ESCO.888,0.8755034228670598
"AFSC 51J1, Entry",facility management,ESCO.531,0.8679695862208204
"AFSC 51J1, Entry",information system,ESCO.265,0.8586308291335879
"AFSC 51J1, Entry",information system,ESCO.327,0.8665197101165986
"AFSC 51J1, Entry",information system,ESCO.344,0.8544772066707875
"AFSC 51J1, Entry",information system,ESCO.355,0.8696035922491209
"AFSC 51J1, Entry",information system,ESCO.813,0.8604280810149119
"AFSC 51J1, Entry",information system,ESCO.818,0.9072530569233033
"AFSC 51J1, Entry",information system,OSN.524,0.9212522530743671
"AFSC 51J1, Entry",programming,ESCO.174,0.8672291704754024
"AFSC 51J1, Entry",programming,ESCO.522,0.8587864813675486
"AFSC 52R1, Entry",design test,OSN.322,0.8614713310227822
"AFSC 52R1, Entry",communication,OSN.880,0.869581701610172
"AFSC 52R1, Entry",development test,OSN.817,0.8907455078842685
"AFSC 52R1, Entry",development test,OSN.818,0.8753694338455139
"AFSC 52R1, Entry",research,OSN.260,0.8794616282740241
"AFSC 52R1, Entry",research,OSN.626,0.8893910384657686
AFSC 60C0,system support,ESCO.242,0.8693252923176403
AFSC 60C0,system support,ESCO.288,0.8895114527297551
AFSC 60C0,system support,ESCO.1117,0.8848278065911042
AFSC 60C0,program systems,ESCO.1095,0.8609456174241411
AFSC 60C0,management requires,OSN.718,0.8525450306452779
AFSC 60C0,management,ESCO.565,0.8695018190415156
AFSC 60C0,management,ESCO.888,0.8755034228670598
AFSC 60C0,data engineering manufacturing,ESCO.151,0.8537801720655399
AFSC 60C0,data engineering manufacturing,ESCO.354,0.9347235510689338
AFSC 60C0,systems program,ESCO.1095,0.8609456174241411
AFSC 60C0,acquisition life cycle,OSN.33,0.8741281722007915
AFSC 60C0,acquisition life cycle,OSN.741,0.8595526491898638
AFSC 60C0,life cycle costs,OSN.33,0.8624166577553911
AFSC 60C0,control system,ESCO.387,0.9471340732989019
AFSC 60C0,control system,ESCO.436,0.8720392156921882
AFSC 60C0,control system,ESCO.517,0.8835929196312978
AFSC 60C0,control system,ESCO.571,0.9314459767139128
AFSC 60C0,control system,ESCO.590,0.8976403075106413
AFSC 60C0,control system,ESCO.807,0.8599369378649053
AFSC 60C0,control system,ESCO.920,0.8628545519470182
AFSC 60C0,control system,ESCO.1063,0.8681584530091104
AFSC 60C0,control system,ESCO.1064,0.8681072849610638
AFSC 60C0,control system,ESCO.1113,0.8526763184942157
AFSC 60C0,control system,OSN.239,0.883654438206851
AFSC 60C0,control system,OSN.240,0.8819867340823506
AFSC 60C0,research,OSN.260,0.8794616282740241
AFSC 60C0,research,OSN.626,0.8893910384657686
AFSC 60C0,operational system,ESCO.1245,0.8671413095111309
AFSC 60C0,operational system,OSN.194,0.8751365341987644
AFSC 60C0,data management,ESCO.44,0.8757770780257028
AFSC 60C0,data management,ESCO.433,0.8596872502289103
AFSC 60C0,data management,ESCO.766,0.8533614930870694
AFSC 60C0,data management,ESCO.795,0.8895244806017883
AFSC 60C0,data management,ESCO.843,0.8674980278759826
AFSC 60C0,data management,ESCO.854,0.885189091163468
AFSC 60C0,data management,ESCO.1133,0.9366025818573024
AFSC 60C0,data management,ESCO.1147,0.8910242778235221
AFSC 60C0,data management,OSN.212,0.8742033822716658
AFSC 60C0,data management,OSN.507,0.8591253580488102
AFSC 60C0,engineering manufacturing,ESCO.79,0.8763493681536476
AFSC 60C0,engineering manufacturing,ESCO.151,0.8716766827193458
AFSC 60C0,programming,ESCO.174,0.8672291704754024
AFSC 60C0,programming,ESCO.522,0.8587864813675486
"AFSC 61C1*, Entry",instrumentation,ESCO.913,0.8570831590593054
"AFSC 61C1*, Entry",instrumentation,OSN.774,0.864277717832946
